User_ID,Job_ID,User_Skills,Job_Requirements,User_Skill_Count,Job_Req_Count,Skill_Overlap_Count,Match_Score_Band,Education_Level,Experience_Years,Location,Job_Role
U104370,J204370,"NumPy, Docker, AWS, Kubernetes","Excel, NumPy, Data Analysis, Communication, TensorFlow",4,5,1,Low,High School,7,Bangalore,DevOps Engineer
U104371,J204371,"Java, NumPy, Statistics","SQL, Deep Learning, Leadership, C++, Pandas",3,5,0,Low,PhD,2,Hyderabad,Data Analyst
U104372,J204372,"Java, Leadership, TensorFlow, Kubernetes, Power BI","Kubernetes, Deep Learning, AWS, NLP, Docker, Java",5,6,2,Medium,PhD,7,Delhi,Data Analyst
U104373,J204373,"C++, Communication, Excel, Statistics","Power BI, C++, Statistics, Kubernetes, Deep Learning, Tableau",4,6,2,Medium,High School,2,Hyderabad,DevOps Engineer
U104374,J204374,"Deep Learning, Python, NLP, Data Analysis, Power BI","Leadership, NumPy, Java, Statistics",5,4,0,Low,Master,1,Bangalore,Business Analyst
U104375,J204375,"Excel, NumPy, TensorFlow","NumPy, AWS, Java, TensorFlow, Statistics",3,5,2,Medium,PhD,8,Mumbai,Data Scientist
U104376,J204376,"Pandas, Tableau, Power BI, Statistics, AWS, Docker","Data Analysis, TensorFlow, Power BI, Communication, Statistics, SQL",6,6,2,Medium,PhD,1,Chennai,Business Analyst
U104377,J204377,"Excel, Tableau, C++, NumPy, NLP, SQL","Machine Learning, NLP, Power BI, Communication, TensorFlow, Tableau, Kubernetes",6,7,2,Low,High School,10,Mumbai,Data Analyst
U104378,J204378,"NLP, Tableau, Deep Learning, Leadership, Power BI, Communication, Pandas","Statistics, TensorFlow, SQL, C++",7,4,0,Low,PhD,3,Hyderabad,Backend Developer
U104379,J204379,"Docker, AWS, Tableau, Machine Learning","Communication, Java, NumPy, Excel, Docker, Tableau",4,6,2,Medium,PhD,8,Delhi,Software Engineer
U104380,J204380,"NLP, Deep Learning, Docker","NLP, Data Analysis, NumPy, Docker, AWS",3,5,2,Medium,PhD,10,Hyderabad,Data Scientist
U104381,J204381,"Leadership, Power BI, Docker, Pandas, Communication, NLP","Power BI, Statistics, Excel, Java, Docker, C++",6,6,2,Medium,Bachelor,0,Mumbai,Backend Developer
U104382,J204382,"Docker, Statistics, TensorFlow, Pandas, NumPy","Tableau, TensorFlow, AWS, Statistics, Machine Learning, Python, Pandas",5,7,3,Medium,High School,0,Pune,Backend Developer
U104383,J204383,"Machine Learning, Python, Pandas, Data Analysis, AWS, TensorFlow","AWS, Deep Learning, TensorFlow, Power BI",6,4,2,Medium,Master,7,Hyderabad,Backend Developer
U104384,J204384,"NLP, Data Analysis, Machine Learning","Kubernetes, NumPy, Power BI, Excel, Leadership, C++, SQL",3,7,0,Low,Master,2,Delhi,DevOps Engineer
U104385,J204385,"Leadership, NLP, Data Analysis, SQL, Docker, Machine Learning","SQL, Power BI, NLP, C++",6,4,2,Medium,Bachelor,6,Hyderabad,Data Scientist
U104386,J204386,"Deep Learning, SQL, Leadership, NumPy, Pandas, C++, Communication","Deep Learning, Java, SQL, Excel, Leadership",7,5,3,Medium,PhD,1,Hyderabad,Data Scientist
U104387,J204387,"Leadership, Deep Learning, Data Analysis, Docker, Power BI","AWS, TensorFlow, Java, Communication, Statistics, C++, NLP",5,7,0,Low,Master,1,Delhi,Data Analyst
U104388,J204388,"Communication, TensorFlow, Statistics, Docker, Excel","Statistics, Docker, NumPy, Python, Tableau",5,5,2,Medium,PhD,1,Mumbai,Data Analyst
U104389,J204389,"Tableau, C++, Communication, SQL","Docker, Python, NumPy, Excel, Tableau",4,5,1,Low,PhD,1,Delhi,Data Analyst
U104390,J204390,"Excel, TensorFlow, SQL, Leadership","Pandas, Statistics, Data Analysis, Excel",4,4,1,Low,High School,8,Chennai,Data Scientist
U104391,J204391,"Deep Learning, Java, NLP, C++, SQL","Machine Learning, Pandas, Statistics, Excel, Docker, NumPy",5,6,0,Low,Master,0,Chennai,Software Engineer
U104392,J204392,"NLP, Python, Java","Machine Learning, Tableau, NumPy, Python, Java",3,5,2,Medium,High School,4,Hyderabad,Data Analyst
U104393,J204393,"Statistics, Leadership, SQL","Pandas, SQL, Kubernetes, Power BI, Java, Excel",3,6,1,Low,Bachelor,8,Pune,Data Scientist
U104394,J204394,"Excel, Communication, Data Analysis, NLP, Python, SQL","Excel, SQL, Power BI, Deep Learning, Leadership, Statistics",6,6,2,Medium,High School,1,Hyderabad,Data Scientist
U104395,J204395,"AWS, Statistics, Java, Pandas, Communication, Leadership, NLP","Kubernetes, NumPy, Deep Learning, Machine Learning, Python, Statistics",7,6,1,Low,PhD,7,Delhi,Data Analyst
U104396,J204396,"Leadership, Kubernetes, Power BI","Deep Learning, NLP, Machine Learning, Communication, Docker",3,5,0,Low,PhD,10,Bangalore,Software Engineer
U104397,J204397,"Leadership, Tableau, Python, Pandas","SQL, Machine Learning, Python, AWS",4,4,1,Low,Bachelor,4,Delhi,Data Analyst
U104398,J204398,"Kubernetes, C++, Docker","Deep Learning, Machine Learning, Docker, Data Analysis",3,4,1,Low,Master,5,Delhi,ML Engineer
U104399,J204399,"C++, SQL, NumPy, AWS, Communication, Kubernetes","Data Analysis, TensorFlow, C++, Power BI, SQL",6,5,2,Medium,Master,6,Bangalore,Software Engineer
U104400,J204400,"Communication, Data Analysis, Leadership, Tableau","Kubernetes, Communication, Leadership",4,3,2,Medium,Bachelor,0,Bangalore,Software Engineer
U104401,J204401,"Excel, C++, Pandas, Power BI, Python, NLP, Data Analysis","Communication, Statistics, Tableau, Power BI",7,4,1,Low,High School,6,Bangalore,Software Engineer
U104402,J204402,"Power BI, Java, TensorFlow, Tableau","Excel, Leadership, NLP, NumPy, Pandas, Machine Learning, TensorFlow",4,7,1,Low,Master,7,Bangalore,DevOps Engineer
U104403,J204403,"Data Analysis, SQL, Python, Communication","Power BI, NumPy, Communication, Pandas",4,4,1,Low,Bachelor,6,Mumbai,DevOps Engineer
U104404,J204404,"Java, Tableau, Data Analysis, TensorFlow, Pandas, C++, Docker","NumPy, Python, Excel, Machine Learning",7,4,0,Low,High School,10,Bangalore,DevOps Engineer
U104405,J204405,"Pandas, Kubernetes, Docker, AWS, NumPy","SQL, Communication, TensorFlow, Kubernetes",5,4,1,Low,High School,3,Hyderabad,Data Scientist
U104406,J204406,"Leadership, Python, Statistics, SQL, C++, Data Analysis, Docker","TensorFlow, Machine Learning, Python, Leadership, Pandas, Docker, Tableau",7,7,3,Medium,High School,1,Bangalore,Software Engineer
U104407,J204407,"Data Analysis, Excel, Kubernetes, NLP, TensorFlow, Docker, Python","C++, Leadership, AWS, TensorFlow, NLP, Python, Kubernetes",7,7,4,Medium,Master,7,Hyderabad,ML Engineer
U104408,J204408,"Tableau, Deep Learning, Excel, TensorFlow, NumPy, Data Analysis, Leadership","Tableau, TensorFlow, Deep Learning",7,3,3,High,Bachelor,5,Delhi,Software Engineer
U104409,J204409,"Excel, Python, Pandas, C++, SQL","Kubernetes, Java, Statistics, Pandas, Machine Learning",5,5,1,Low,Bachelor,9,Hyderabad,Business Analyst
U104410,J204410,"Power BI, Deep Learning, Docker, NLP, Statistics, TensorFlow, C++","Power BI, Tableau, TensorFlow",7,3,2,Medium,High School,10,Hyderabad,Data Analyst
U104411,J204411,"Java, Excel, C++, Tableau, Statistics, AWS","Kubernetes, Leadership, Statistics, C++, Machine Learning, Excel",6,6,3,Medium,PhD,4,Bangalore,Business Analyst
U104412,J204412,"Power BI, TensorFlow, Pandas, Docker, C++, Python","Leadership, Python, Pandas",6,3,2,Medium,PhD,2,Pune,Software Engineer
U104413,J204413,"Leadership, Data Analysis, Deep Learning, NumPy, Python, Statistics","TensorFlow, Docker, SQL, Tableau",6,4,0,Low,Master,3,Hyderabad,DevOps Engineer
U104414,J204414,"Java, Deep Learning, SQL","AWS, NLP, NumPy, Power BI",3,4,0,Low,High School,9,Bangalore,Data Scientist
U104415,J204415,"TensorFlow, Python, C++, Statistics, Java, Leadership, Tableau","NLP, C++, Machine Learning, SQL, Java",7,5,2,Medium,Master,5,Mumbai,Data Analyst
U104416,J204416,"Docker, SQL, NumPy, TensorFlow, Excel, Deep Learning","NumPy, AWS, Java, Power BI, Machine Learning, NLP, C++",6,7,1,Low,High School,6,Bangalore,ML Engineer
U104417,J204417,"Java, Kubernetes, Data Analysis, SQL, AWS, Communication, Excel","Docker, Pandas, Communication, Kubernetes, Statistics, NLP, Python",7,7,2,Low,Master,10,Chennai,Data Analyst
U104418,J204418,"TensorFlow, Deep Learning, Statistics","Excel, Pandas, Tableau, Statistics, Kubernetes, TensorFlow, SQL",3,7,2,Low,Bachelor,6,Mumbai,Business Analyst
U104419,J204419,"TensorFlow, Pandas, Excel, Java, Python, Data Analysis","Power BI, Deep Learning, SQL, Docker",6,4,0,Low,Master,0,Bangalore,Business Analyst
U104420,J204420,"NumPy, Docker, Communication, C++, Statistics","Java, TensorFlow, C++, Deep Learning",5,4,1,Low,PhD,2,Bangalore,Data Analyst
U104421,J204421,"Leadership, Power BI, Docker, Communication, Pandas, NumPy","Data Analysis, NumPy, TensorFlow, SQL, AWS, Pandas, Kubernetes",6,7,2,Low,Master,10,Hyderabad,Data Analyst
U104422,J204422,"SQL, Tableau, Python, Deep Learning, NLP, Statistics, Leadership","Docker, NumPy, Statistics, SQL, Tableau, Power BI",7,6,3,Medium,Master,4,Hyderabad,Data Scientist
U104423,J204423,"Data Analysis, Kubernetes, NLP, Power BI, Docker, Pandas, Java","Data Analysis, Docker, SQL, Leadership",7,4,2,Medium,PhD,2,Delhi,ML Engineer
U104424,J204424,"NumPy, Data Analysis, Kubernetes, SQL, Excel, Machine Learning","Java, C++, Excel",6,3,1,Medium,Bachelor,8,Mumbai,ML Engineer
U104425,J204425,"Pandas, Leadership, NumPy, NLP, Deep Learning, TensorFlow, Tableau","TensorFlow, Communication, NumPy, Docker, Deep Learning, C++",7,6,3,Medium,Bachelor,8,Chennai,Backend Developer
U104426,J204426,"Communication, Machine Learning, Pandas, Tableau, Python, SQL","TensorFlow, Data Analysis, Docker, AWS, Python, Power BI",6,6,1,Low,PhD,6,Hyderabad,Data Scientist
U104427,J204427,"Power BI, Deep Learning, Machine Learning, Java, Leadership, Python, TensorFlow","Power BI, Machine Learning, C++, Tableau, Statistics",7,5,2,Medium,Master,4,Delhi,DevOps Engineer
U104428,J204428,"AWS, C++, Communication, Java","Docker, Communication, NumPy, Statistics, Pandas, Data Analysis",4,6,1,Low,High School,1,Pune,Data Analyst
U104429,J204429,"Leadership, Communication, Tableau, Machine Learning, NLP, C++, Power BI","Deep Learning, SQL, NumPy, Excel, Statistics, Docker, Pandas",7,7,0,Low,High School,0,Chennai,Data Analyst
U104430,J204430,"C++, NumPy, Leadership, Deep Learning, Docker, Statistics","NLP, TensorFlow, Java, Machine Learning, NumPy",6,5,1,Low,PhD,7,Delhi,Data Scientist
U104431,J204431,"Python, Data Analysis, Kubernetes, Docker","Power BI, SQL, Python, Excel, Docker, Deep Learning, TensorFlow",4,7,2,Low,Bachelor,10,Hyderabad,Backend Developer
U104432,J204432,"Python, Communication, Kubernetes, Data Analysis","Machine Learning, Data Analysis, Python",4,3,2,Medium,Master,1,Hyderabad,Business Analyst
U104433,J204433,"Kubernetes, Excel, SQL, Machine Learning","AWS, Statistics, SQL, Kubernetes, Power BI",4,5,2,Medium,PhD,10,Chennai,DevOps Engineer
U104434,J204434,"Statistics, Docker, AWS, Java, C++, NLP","TensorFlow, Pandas, NLP, Java, Power BI, Python, Machine Learning",6,7,2,Low,PhD,8,Pune,Data Analyst
U104435,J204435,"Communication, Power BI, AWS, Data Analysis, Tableau, TensorFlow","Machine Learning, Deep Learning, Communication, AWS, Tableau",6,5,3,Medium,Master,10,Mumbai,Data Scientist
U104436,J204436,"Power BI, Leadership, AWS, Kubernetes, Statistics, TensorFlow, NLP","Deep Learning, Java, NumPy, Kubernetes, Data Analysis, AWS, Statistics",7,7,3,Medium,Master,9,Pune,Data Analyst
U104437,J204437,"Leadership, Kubernetes, TensorFlow","Python, SQL, Docker, Deep Learning",3,4,0,Low,Bachelor,1,Bangalore,ML Engineer
U104438,J204438,"Tableau, Pandas, C++, AWS","TensorFlow, Machine Learning, Pandas, Excel",4,4,1,Low,Bachelor,10,Chennai,ML Engineer
U104439,J204439,"Tableau, AWS, Deep Learning, TensorFlow, NLP","SQL, Leadership, NumPy, Data Analysis, TensorFlow",5,5,1,Low,PhD,9,Hyderabad,Data Analyst
U104440,J204440,"Python, Communication, NumPy, C++, Java, Deep Learning","NumPy, SQL, Python, Power BI, Machine Learning, Leadership, Docker",6,7,2,Low,Bachelor,6,Delhi,ML Engineer
U104441,J204441,"Communication, Kubernetes, Excel, Machine Learning, Data Analysis, C++, SQL","Excel, Docker, SQL, Java, NumPy, Pandas, Kubernetes",7,7,3,Medium,Bachelor,0,Mumbai,ML Engineer
U104442,J204442,"Leadership, Docker, Power BI, Communication, Machine Learning, Statistics, Deep Learning","Pandas, Java, Data Analysis, AWS, Docker",7,5,1,Low,Master,5,Chennai,Software Engineer
U104443,J204443,"Leadership, Excel, SQL, Deep Learning","Kubernetes, Excel, Java, TensorFlow, Pandas, Power BI",4,6,1,Low,PhD,4,Pune,Data Scientist
U104444,J204444,"Tableau, Data Analysis, NLP","Leadership, Kubernetes, Python, Pandas, Java",3,5,0,Low,High School,3,Delhi,ML Engineer
U104445,J204445,"NLP, Java, SQL, Machine Learning, Kubernetes, Communication, C++","Java, Machine Learning, Kubernetes, TensorFlow, C++, Communication, Tableau",7,7,5,High,High School,10,Chennai,Business Analyst
U104446,J204446,"NLP, Power BI, Statistics","Tableau, Power BI, Data Analysis",3,3,1,Medium,PhD,9,Hyderabad,Backend Developer
U104447,J204447,"Machine Learning, Python, Communication, C++, Statistics, Docker, TensorFlow","SQL, Python, Statistics, NLP, Kubernetes, NumPy",7,6,2,Medium,Bachelor,1,Delhi,DevOps Engineer
U104448,J204448,"Tableau, SQL, Kubernetes","Kubernetes, NLP, TensorFlow, NumPy, Leadership",3,5,1,Low,Bachelor,1,Bangalore,Backend Developer
U104449,J204449,"AWS, Data Analysis, Python","TensorFlow, Python, Kubernetes, Data Analysis",3,4,2,Medium,High School,1,Delhi,Backend Developer
U104450,J204450,"Leadership, C++, Data Analysis, Tableau, Communication, SQL","Leadership, Tableau, Machine Learning, Communication, AWS, Excel, Docker",6,7,3,Medium,High School,5,Chennai,DevOps Engineer
U104451,J204451,"Excel, Java, Deep Learning, Machine Learning, Statistics","Data Analysis, AWS, Machine Learning",5,3,1,Medium,High School,5,Chennai,Business Analyst
U104452,J204452,"Kubernetes, NumPy, Deep Learning, Docker, Power BI","Kubernetes, NumPy, Deep Learning, Power BI, SQL, C++",5,6,4,Medium,Bachelor,6,Hyderabad,Data Analyst
U104453,J204453,"Communication, NLP, SQL","Communication, Machine Learning, NumPy, Power BI",3,4,1,Low,PhD,3,Bangalore,Data Scientist
U104454,J204454,"NLP, Communication, Data Analysis, Statistics, Python, Pandas, Kubernetes","Power BI, AWS, Tableau, Docker, Machine Learning, NumPy, Java",7,7,0,Low,PhD,8,Pune,Backend Developer
U104455,J204455,"Kubernetes, Tableau, NLP, AWS, Communication","NumPy, SQL, Data Analysis, TensorFlow, Leadership, Deep Learning",5,6,0,Low,Master,7,Chennai,Software Engineer
U104456,J204456,"Kubernetes, Leadership, Python","Python, C++, Pandas, Kubernetes, Deep Learning, Communication",3,6,2,Medium,Master,7,Hyderabad,Data Analyst
U104457,J204457,"Power BI, SQL, Docker, Excel, Tableau","Kubernetes, Python, Deep Learning",5,3,0,Low,PhD,5,Bangalore,Business Analyst
U104458,J204458,"Tableau, NLP, Excel, Machine Learning","Power BI, Pandas, Machine Learning",4,3,1,Medium,Bachelor,4,Hyderabad,Data Analyst
U104459,J204459,"NumPy, SQL, NLP","NLP, Deep Learning, NumPy, Java, Leadership",3,5,2,Medium,High School,5,Chennai,Backend Developer
U104460,J204460,"C++, Data Analysis, Power BI, SQL, Python","Communication, TensorFlow, Kubernetes",5,3,0,Low,High School,6,Hyderabad,Data Scientist
U104461,J204461,"Kubernetes, Communication, Statistics","Power BI, AWS, SQL, Kubernetes, Machine Learning, Java",3,6,1,Low,PhD,0,Delhi,Backend Developer
U104462,J204462,"Deep Learning, Java, Power BI, Machine Learning, Kubernetes, Leadership","Deep Learning, Statistics, Pandas, Tableau",6,4,1,Low,Bachelor,6,Chennai,Data Analyst
U104463,J204463,"Deep Learning, Java, NumPy, C++, TensorFlow, NLP, Statistics","Tableau, Pandas, Leadership",7,3,0,Low,Bachelor,4,Delhi,ML Engineer
U104464,J204464,"Pandas, TensorFlow, Power BI, Tableau, C++, AWS","Kubernetes, Power BI, Pandas, Python, C++",6,5,3,Medium,Master,2,Delhi,Data Scientist
U104465,J204465,"SQL, Deep Learning, Java, Leadership, Power BI, Machine Learning, NumPy","Machine Learning, Data Analysis, Leadership, NLP, Excel, Java",7,6,3,Medium,Bachelor,3,Mumbai,DevOps Engineer
U104466,J204466,"Machine Learning, Leadership, C++, Communication, Power BI","TensorFlow, Statistics, Deep Learning, Leadership",5,4,1,Low,Bachelor,5,Delhi,Backend Developer
U104467,J204467,"C++, TensorFlow, SQL","AWS, Deep Learning, TensorFlow, Statistics, Java",3,5,1,Low,Bachelor,8,Hyderabad,Backend Developer
U104468,J204468,"NLP, C++, Machine Learning, AWS, Pandas, Tableau","Python, C++, AWS, SQL",6,4,2,Medium,PhD,1,Hyderabad,ML Engineer
U104469,J204469,"Java, Pandas, Excel, Python, TensorFlow, Data Analysis, Deep Learning","AWS, NumPy, Data Analysis, Statistics",7,4,1,Low,Bachelor,3,Hyderabad,Software Engineer
U104470,J204470,"NLP, Statistics, Java, NumPy, Power BI, Communication, Kubernetes","AWS, C++, Leadership, Tableau, NumPy, Python, Excel",7,7,1,Low,PhD,9,Delhi,Business Analyst
U104471,J204471,"NLP, Tableau, Data Analysis, Python, Communication, Leadership, Power BI","Power BI, NumPy, Tableau",7,3,2,Medium,High School,2,Delhi,Backend Developer
U104472,J204472,"AWS, Tableau, SQL, Docker, Data Analysis, Deep Learning, Excel","Tableau, Docker, C++",7,3,2,Medium,PhD,8,Chennai,Data Analyst
U104473,J204473,"Machine Learning, AWS, Kubernetes","Machine Learning, TensorFlow, Python, Pandas, Tableau, Docker",3,6,1,Low,High School,8,Delhi,DevOps Engineer
U104474,J204474,"Leadership, Communication, Excel, Tableau","Statistics, Power BI, NLP, TensorFlow, Leadership, Python, AWS",4,7,1,Low,PhD,6,Chennai,ML Engineer
U104475,J204475,"Excel, Docker, Data Analysis, SQL, Statistics","C++, Docker, Kubernetes, Python, Java, Power BI, SQL",5,7,2,Low,High School,4,Chennai,DevOps Engineer
U104476,J204476,"NumPy, NLP, Java, TensorFlow","NLP, Python, Power BI",4,3,1,Medium,Bachelor,2,Chennai,DevOps Engineer
U104477,J204477,"SQL, Communication, TensorFlow, Pandas, Kubernetes, Docker, Statistics","C++, Statistics, Data Analysis",7,3,1,Medium,Master,6,Mumbai,Business Analyst
U104478,J204478,"Java, Power BI, C++, SQL","Leadership, C++, Power BI, NLP, SQL, Excel, Communication",4,7,3,Medium,PhD,10,Chennai,Business Analyst
U104479,J204479,"Kubernetes, Java, SQL, Power BI, C++, Statistics","Deep Learning, Data Analysis, Java, Excel, Power BI",6,5,2,Medium,High School,0,Hyderabad,Business Analyst
U104480,J204480,"Leadership, Tableau, Java, Communication, TensorFlow","C++, Kubernetes, AWS, TensorFlow, Pandas, Java",5,6,2,Medium,PhD,8,Hyderabad,Software Engineer
U104481,J204481,"Data Analysis, Deep Learning, SQL, Excel","Docker, NLP, AWS, Statistics, Data Analysis, Machine Learning, Power BI",4,7,1,Low,Bachelor,4,Delhi,Backend Developer
U104482,J204482,"Data Analysis, Machine Learning, NLP","Power BI, Machine Learning, Tableau, C++",3,4,1,Low,High School,8,Hyderabad,DevOps Engineer
U104483,J204483,"Excel, Deep Learning, Docker, Pandas, Machine Learning","Tableau, NLP, NumPy",5,3,0,Low,Master,8,Mumbai,Business Analyst
U104484,J204484,"Leadership, Excel, SQL","Machine Learning, Excel, Docker, Tableau",3,4,1,Low,PhD,1,Mumbai,Data Analyst
U104485,J204485,"Data Analysis, Python, NLP, SQL","C++, Statistics, Pandas, NumPy, SQL, Leadership",4,6,1,Low,High School,6,Pune,Software Engineer
U104486,J204486,"C++, Docker, Communication, Leadership, AWS, Deep Learning, SQL","Pandas, Machine Learning, Communication, Data Analysis",7,4,1,Low,Master,6,Hyderabad,DevOps Engineer
U104487,J204487,"Deep Learning, TensorFlow, Tableau, Kubernetes, Communication","Data Analysis, Python, C++",5,3,0,Low,High School,4,Delhi,Software Engineer
U104488,J204488,"Java, SQL, Python, Data Analysis, NumPy, Machine Learning, Tableau","Leadership, Pandas, NumPy, Deep Learning, TensorFlow, Excel, AWS",7,7,1,Low,Master,5,Mumbai,DevOps Engineer
